STATE,NAME,ID,,,,,,,
LA,E CAMERON278OILP,KEHC,,,,,,,
LA,E CAMERON 321A,KEZP,,,,,,,
LA,E CAMERON 346,KE12,,,,,,,
LA,E CAMERON 47JP,KCMB,,,,,,,
LA,EUGENE I 215OILP,KEIR,,,,,,,
LA,EUGENE IS 330,K3B6,,,,,,,
LA,FORT POLK FR,KPOE,,,,,,,
LA,FOURCHON (SAWRS),K9F2,,,,,,,
LA,FULLERTON/POLK,KBKB,,,,,,,
LA,GALLIANO HELIPRT,K2GL,,,,,,,
LA,GALLIANO HELIPRT,K2LS,,,,,,,
LA,GALLIANO,KGAO,,,,,,,
LA,GARDEN BANKS172,KGHB,,,,,,,
LA,GOMEX 354,KSQE,,,,,,,
LA,GONZALES,KL38,,,,,,,
LA,GONZALES,KREG,,,,,,,
LA,GRAND CHENIER,K3L4,,,,,,,
LA,GRAND ISLE (SAWR,KAXO,,,,,,,
LA,GREEN CANYON 184,KXCN,,,,,,,
LA,GREEN CANYON 338,KGRY,,,,,,,
LA,GREEN CANYON 52,K28K,,,,,,,
LA,HAMMOND,KHDC,,,,,,,
LA,HIGH IS. 179A,KXIH,,,,,,,
LA,HIGH IS. 264C,KH08,,,,,,,
LA,HIGH ISLAND 334A,KH02,,,,,,,
LA,HOUMA TERREBONNE,KHUM,,,,,,,
LA,INDEPEDENCE 920,KIPN,,,,,,,
LA,INTRACOASTAL CIT,K7R4,,,,,,,
LA,JENNINGS,K3R7,,,,,,,
LA,KEATHLEY C 875,K18H,,,,,,,
LA,LAFAYETTE,KLFT,,,,,,,
LA,LAKE CHARLES,KLCH,,,,,,,
LA,MAGNOLIA OILP,KGBK,,,,,,,
LA,MAIN PASS 140B,KMIS,,,,,,,
LA,MAIN PASS 289C,KVKY,,,,,,,
LA,MANFIELD,K3F3,,,,,,,
LA,MARATHON-VENICE,K5LA,,,,,,,
LA,MINDEN,KMNE,,,,,,,
LA,MISS CANYAN 807,KCYD,,,,,,,
LA,MISS CANYON 311A,KMDJ,,,,,,,
LA,MISS CANYON 474,KIKT,,,,,,,
LA,MISSISSIPPI CANY,KDSF,,,,,,,
LA,MONROE,KMLU,,,,,,,
LA,NATCHITOCHES,KIER,,,,,,,
LA,NEW IBERIA,KARA,,,,,,,
LA,NEW ORLEANS/INTL,KMSY,,,,,,,
LA,NEW ORLEANS/LAKE,KNEW,,,,,,,
LA,NEW ORLEANS NAS,KNBG,,,,,,,
LA,NEW ORLEANS/SUPE,K7N0,,,,,,,
LA,NEW ORLEANS/SUPE,KVSH,,,,,,,
LA,NEW ROADS,KHZR,,,,,,,
LA,OAKDALE ALLEN P,KACP,,,,,,,
LA,OFFSHORE,KH78,,,,,,,
LA,OPELOUSAS,KOPL,,,,,,,
LA,PATTERSON MEMORI,KPTN,,,,,,,
LA,PEASON RIDG/POLK,KAQV,,,,,,,
LA,PHI OIL PLATF,K4C0,,,,,,,
LA,PHI OIL PLATF,K4CO,,,,,,,
LA,PORT FOURCHON,KXPY,,,,,,,
LA,RESERVE,K1L0,,,,,,,
LA,RESERVE,KAPS,,,,,,,
LA,RUSTON REGIONAL,KRSN,,,,,,,
LA,SABINE 13B OILP,KVBS,,,,,,,
LA,SALT POINT,KP92,,,,,,,
LA,SELF STRIP/POLK,KDNK,,,,,,,
LA,SHIP SHOAL178,KSPR,,,,,,,
LA,SHIP SHOAL 207,KGSM,,,,,,,
LA,SHIP SHOAL 241,KPZZ,,,,,,,
LA,SHREVEPORT/DWNTN,KDTN,,,,,,,
LA,SHREVEPORT,KSHV,,,,,,,
LA,SLIDELL 22,KASD,,,,,,,
LA,S MARSH268 OILP,KSCF,,,,,,,
LA,S MARSH ISL 268,KSRN,,,,,,,
LA,S MARSH ISLAND,K7R8,,,,,,,
LA,SOUTH TIMBALIER,KS58,,,,,,,
LA,S TIMBALIER 301B,KSTZ,,,,,,,
LA,SULPHUR,KUXL,,,,,,,
LA,TALLULAH/VICKSBU,KTVR,,,,,,,
LA,VENICE HELIPORT,K1B7,,,,,,,
LA,VERMILION 331,KVQT,,,,,,,
LA,VERMILLION26OILP,KVNP,,,,,,,
LA,VIDALIA/CONCORDI,K0R4,,,,,,,
LA,WALKER RIDGE 29,KWBF,,,,,,,
LA,W. CAMERON 560,KW60,,,,,,,
MA,BEDFORD,KBED,,,,,,,
MA,BEVERLY,KBVY,,,,,,,
MA,BOSTON,KBOS,,,,,,,
MA,CHATHAM,KCHH,,,,,,,
MA,CHATHAM,KCQX,,,,,,,
MA,CHICOPEE/WESTOVE,KCEF,,,,,,,
MA,EAST MILTON,KMQE,,,,,,,
MA,FALMOUTH/OTIS AB,KFMH,,,,,,,
MA,FITCHBURG,KFIT,,,,,,,
MA,HYANNIS,KHYA,,,,,,,
MA,LAWRENCE,KLWM,,,,,,,
MA,MARSHFIELD,KGHG,,,,,,,
MA,MARTHAS VINEYARD,KMVY,,,,,,,
MA,NANTUCKET,KACK,,,,,,,
MA,NEW BEDFORD,KEWB,,,,,,,
MA,NORTH ADAMS,KAQW,,,,,,,
MA,NORWOOD,KOWD,,,,,,,
MA,ORANGE,KORE,,,,,,,
MA,PITTSFIELD,KPSF,,,,,,,
MA,PLYMOUTH,KPYM,,,,,,,
MA,PROVINCETOWN,KPVC,,,,,,,
MA,SOUTH WEYMOUTH,KNZW,,,,,,,
MA,TAUNTON,KTAN,,,,,,,
MA,WESTFIELD,KBAF,,,,,,,
MA,WORCESTER,KORH,,,,,,,
MD,ABERDEEN/PHILLIP,KAPG,,,,,,,
MD,ANDREWS AFB,KADW,,,,,,,
MD,ANNAPOLIS/NAVAL,KNAK,,,,,,,
MD,BALTIMORE/DWNTWN,KDMH,,,,,,,
MD,BALTIMORE/MARTIN,KMTN,,,,,,,
MD,BALTO/WASH INTL,KBWI,,,,,,,
MD,CAMBRIDGE-DORCH,KCGE,,,,,,,
MD,CARROLL CNTY,KDMW,,,,,,,
MD,CLINTON,KW32,,,,,,,
MD,COLLEGE PARK,KCGS,,,,,,,
MD,CUMBERLAND REG,KCBE,,,,,,,
MD,EASTON/NEWNAM,KESN,,,,,,,
MD,FORT MEADE,KFME,,,,,,,
MD,FORT RITCHIE,KJWX,,,,,,,
MD,FREDERICK,KFDK,,,,,,,
MD,GAITHERSBURG,KGAI,,,,,,,
MD,GARRETT CO,K2G4,,,,,,,
MD,HAGERSTOWN,KHGR,,,,,,,
MD,NSF THURMONT,KRSP,,,,,,,
MD,OCEAN CITY,KOXB,,,,,,,
MD,PATUXENT RIVER,KNHK,,,,,,,
MD,RIDGELY,KRJD,,,,,,,
MD,SALISBURY,KSBY,,,,,,,
MD,STEVENSVILLE,KW29,,,,,,,
MD,ST MARYS (DUKE),K2W6,,,,,,,
MD,WEBSTER NAVAL,KNUI,,,,,,,
ME,AUBURN/LEWISTON,KLEW,,,,,,,
ME,AUGUSTA,KAUG,,,,,,,
ME,BANGOR,KBGR,,,,,,,
ME,BAR HARBOR,KBHB,,,,,,,
ME,BRUNSWICK NAS,KNHZ,,,,,,,
ME,CARIBOU,KCAR,,,,,,,
ME,CARRABASSETT,KB21,,,,,,,
ME,CLAYTON LAKE,K40B,,,,,,,
ME,EASTPORT,KEPM,,,,,,,
ME,FRENCHVILLE,KFVE,,,,,,,
ME,FRYEBURG,KIZG,,,,,,,
ME,GREENVILLE,KGNR,,,,,,,
ME,HOULTON,KHUL,,,,,,,
ME,MILLINOCKET,KMLT,,,,,,,
ME,OLD TOWN/DEWITT,KOLD,,,,,,,
ME,PORTLAND,KPWM,,,,,,,
ME,PRESQUE ISLE,KPQI,,,,,,,
ME,ROCKLAND/KNOX,KRKD,,,,,,,
ME,SANFORD MUNI,KSFM,,,,,,,
ME,WATERVILLE,KWVL,,,,,,,
ME,WISCASSET,KIWI,,,,,,,
MI,ADRIAN,KADG,,,,,,,
MI,ALMA,KAMN,,,,,,,
MI,ALPENA,KAPN,,,,,,,
MI,ANN ARBOR,KARB,,,,,,,
MI,BAD AXE,KBAX,,,,,,,
MI,BATTLE CREEK,KBTL,,,,,,,
MI,BEAVER ISLAND,KSJX,,,,,,,
MI,BELLAIRE,KACB,,,,,,,
MI,BENTON HARBOR,KBEH,,,,,,,
MI,BIG RAPIDS,KRQB,,,,,,,
MI,CADILLAC/WEXFORD,KCAD,,,,,,,
MI,CARO/TUSCOLA,KCFS,,,,,,,
MI,CHARLEVOIX,KCVX,,,,,,,
MI,CHARLOTTE,KFPK,,,,,,,
MI,CHEBOYGAN,KSLH,,,,,,,
MI,CHIPPEWA INTL,KCIU,,,,,,,
MI,COLDWATER,KOEB,,,,,,,
MI,COPPER HARBOR,KP59,,,,,,,
MI,DETROIT/CITY AIR,KDET,,,,,,,
MI,DETROIT/GROSSE I,KONZ,,,,,,,
MI,DETROIT/WAYNE,KDTW,,,,,,,
MI,DETROIT/WILLOW,KYIP,,,,,,,
MI,DRUMMOND IS,KDRM,,,,,,,
MI,ESCANABA,KESC,,,,,,,
MI,FLINT,KFNT,,,,,,,
MI,FRANKFORT,KFKS,,,,,,,
MI,FREMONT,KFFX,,,,,,,
MI,GAYLORD,KGLR,,,,,,,
MI,GRAND RAPIDS,KGRR,,,,,,,
MI,GRAYLING AF,KGOV,,,,,,,
MI,GWINN/SAWYER,KSAW,,,,,,,
MI,HANCOCK,KCMX,,,,,,,
MI,HARBOR SPRINGS,KMGN,,,,,,,
MI,HART/SHELBY,KC04,,,,,,,
MI,HILLSDALE,KJYM,,,,,,,
MI,HOLLAND,KBIV,,,,,,,
MI,HOUGHTON LAKE,KHTL,,,,,,,
MI,HOWELL,KOZW,,,,,,,
MI,IONIA,KY70,,,,,,,
MI,IRON MOUNTAIN,KIMT,,,,,,,
MI,IRONWOOD,KIWD,,,,,,,
MI,JACKSON/REYNOLDS,KJXN,,,,,,,
MI,KALAMAZOO,KAZO,,,,,,,
MI,LAMBERTVILLE,KDUH,,,,,,,
MI,LANSING,KLAN,,,,,,,
MI,LAPEER,KD95,,,,,,,
MI,LUDINGTON/MASON,KLDM,,,,,,,
MI,MACKINAC ISLAND,KMCD,,,,,,,
MI,MANISTEE,KMBL,,,,,,,
MI,MANISTIQUE,KISQ,,,,,,,
MI,MANISTIQUE,KP75,,,,,,,
MI,MARSHALL,KRMY,,,,,,,
MI,MASON,KTEW,,,,,,,
MI,MENOMINEE,KMNM,,,,,,,
MI,MIDLAND BARSTOW,KIKW,,,,,,,
MI,MONROE,KTTF,,,,,,,
MI,MOUNT PLEASANT,KMOP,,,,,,,
MI,MUNISING LAKESH,KP53,,,,,,,
MI,MUSKEGON,KMKG,,,,,,,
MI,NEWBERRY,KERY,,,,,,,
MI,OSCODA/WURTSMITH,KOSC,,,,,,,
MI,OWOSSO,KRNP,,,,,,,
MI,PELLSTON,KPLN,,,,,,,
MI,PONTIAC,KPTK,,,,,,,
MI,PORT HOPE,KP58,,,,,,,
MI,PORT HURON,KPHN,,,,,,,
MI,ROGERS CITY,KPZQ,,,,,,,
MI,SAGINAW/BROWNE,KHYX,,,,,,,
MI,SAGINAW,KMBS,,,,,,,
MI,SALEM (LANSING),KSVM,,,,,,,
MI,SAULT STE MARIE,KANJ,,,,,,,
MI,SAULT STE MARIE,KSSM,,,,,,,
MI,SELFRIDGE ANGB,KMTC,,,,,,,
MI,SOUTH HAVEN,KLWA,,,,,,,
MI,STURGIS/KIRSCH,KIRS,,,,,,,
MI,THREE RIVERS,KHAI,,,,,,,
MI,TRAVERSE CIT,KTVC,,,,,,,
MI,TROY/OAKLAND,KVLL,,,,,,,
MI,WEST BRANCH,KY31,,,,,,,
MN,AITKIN NDB,KAIT,,,,,,,
MN,ALBERT LEA,KAEL,,,,,,,
MN,ALEXANDRIA,KAXN,,,,,,,
MN,APPLETON MUNICIP,KAQP,,,,,,,
MN,AUSTIN MUNI,KAUM,,,,,,,
MN,BAUDETTE,KBDE,,,,,,,
MN,BEMIDJI,KBJI,,,,,,,
MN,BENSON MUNI,KBBB,,,,,,,
MN,BIGFORK,KFOZ,,,,,,,
MN,BRAINERD,KBRD,,,,,,,
MN,BUFFALO MUNI,KCFE,,,,,,,
MN,CAMBRIDGE MUNI,KCBG,,,,,,,
MN,CAMP RIDLEY,KRYM,,,,,,,
MN,CANBY/MYERS FLD,K27D,,,,,,,
MN,CANBY/MYERS FLD,KCNB,,,,,,,
MN,CLOQUET,KCOQ,,,,,,,
MN,COOK MUNI AIRPOR,KCQM,,,,,,,
MN,CRANE LAKE,KCDD,,,,,,,
MN,CROOKSTON MUNI,KCKN,,,,,,,
MN,DETROIT LAKES,KDTL,,,,,,,
MN,DODGE CENTER,KTOB,,,,,,,
MN,DULUTH,KDLH,,,,,,,
MN,DULUTH (SKY HARB,KDYT,,,,,,,
MN,ELBOW LAKE MUNI,KY63,,,,,,,
MN,ELY MUNI,KELO,,,,,,,
MN,EVELETH MUNI,KEVM,,,,,,,
MN,FAIRMONT MUNI,KFRM,,,,,,,
MN,FARIBAULT MUNI,KFBL,,,,,,,
MN,FERGUS FALLS,KFFM,,,,,,,
MN,FLAG ISLAND,KFGN,,,,,,,
MN,FOSSTON,KFSE,,,,,,,
MN,GLENCOE,KGYL,,,,,,,
MN,GLENWOOD,KGHW,,,,,,,
MN,GRAND MARAIS/COO,KCKC,,,,,,,
MN,GRAND MARAIS,KGNA,,,,,,,
MN,GRAND MARAIS,KGRM,,,,,,,
MN,GRAND RAPIDS,KGPZ,,,,,,,
MN,GRANITE FALLS,KGDB,,,,,,,
MN,HALLOCK,KHCO,,,,,,,
MN,HIBBING,KHIB,,,,,,,
MN,HINCKLEY,K04W,,,,,,,
MN,HUTCHINSON,KHCD,,,,,,,
MN,INTERNTNL FALLS,KINL,,,,,,,
MN,JACKSON MUNI,KMJQ,,,,,,,
MN,LAKE ELMO,K21D,,,,,,,
MN,LITCHFIELD,KLJF,,,,,,,
MN,LITTLE FALLS,KLXL,,,,,,,
MN,LONG PRAIRIE,K14Y,,,,,,,
MN,LONGVILLE,KXVG,,,,,,,
MN,LUVERNE,KLYV,,,,,,,
MN,MADISON,KDXX,,,,,,,
MN,MAHNOMEN,K3N8,,,,,,,
MN,MANKATO,KMKT,,,,,,,
MN,MAPLE LAKE,KMGG,,,,,,,
MN,MARSHALL/RYAN,KMML,,,,,,,
MN,MCGREGOR/IVERSON,KHZX,,,,,,,
MN,MINNEAPLS/BLAINE,KANE,,,,,,,
MN,MINNEAPOLIS,KMSP,,,,,,,
MN,MNPLS/AIRLAKE,KLVN,,,,,,,
MN,MNPLS/CRYSTAL,KMIC,,,,,,,
MN,MNPLS/FLYING CLD,KFCM,,,,,,,
MN,MONTEVIDEO,KMVE,,,,,,,
MN,MOORHEAD MUNI,KJKJ,,,,,,,
MN,MOOSE LAKE,KMZH,,,,,,,
MN,MORA,KJMR,,,,,,,
MN,MORRIS MUNI,KMOX,,,,,,,
MN,NEW ULM MUNI,KULM,,,,,,,
MN,OLIVIA,KOVL,,,,,,,
MN,ORR,KORB,,,,,,,
MN,ORTONVILLE,KVVV,,,,,,,
MN,OWATONNA,KOWA,,,,,,,
MN,PARK RAPIDS,KPKD,,,,,,,
MN,PAYNESVILLE,KPEX,,,,,,,
MN,PINE RIVER REGIO,KPWC,,,,,,,
MN,PIPESTONE,KPQN,,,,,,,
MN,PRESTON,KFKA,,,,,,,
MN,PRINCETON MUNI,KPNM,,,,,,,
MN,RED WING,KRGK,,,,,,,
MN,REDWOOD FALL,KRWF,,,,,,,
MN,ROCHESTER,KRST,,,,,,,
MN,ROSEAU MUNI,KROX,,,,,,,
MN,RUSH CITY,KROS,,,,,,,
MN,SAUK CENTRE,KD39,,,,,,,
MN,SILVER BAY,KBFW,,,,,,,
MN,SLAYTON,KDVP,,,,,,,
MN,SOUTH ST PAUL,KSGS,,,,,,,
MN,STANTON,KSYN,,,,,,,
MN,STAPLES,KSAZ,,,,,,,
MN,ST. CLOUD,KSTC,,,,,,,
MN,ST. JAMES,KJYG,,,,,,,
MN,ST MARY HOSPITAL,K9MN,,,,,,,
MN,ST. PAUL,KSTP,,,,,,,
MN,THIEF RIVER,KTVF,,,,,,,
MN,TOFTE (RAMOS),KP61,,,,,,,
MN,TRACY,KTKC,,,,,,,
MN,TWO HARBORS,KTWM,,,,,,,
MN,WADENA MUNI,KADC,,,,,,,
MN,WALKER MUNI,KY49,,,,,,,
MN,WARROAD,KRRT,,,,,,,
MN,WASECA,KACQ,,,,,,,
MN,WASKISH MUNI,KVWU,,,,,,,
MN,WHEATON NDB,KETH,,,,,,,
MN,WILLMAR MUNI,KBDH,,,,,,,
MN,WILLMAR/RICE,KILL,,,,,,,
MN,WINDOM MUNI AIRP,KMWM,,,,,,,
MN,WINONA MUNI,KONA,,,,,,,
MN,WORTHINGTON,KOTG,,,,,,,
MO,BOONVILLE,KVER,,,,,,,
MO,BRANSON,KBBG,,,,,,,
MO,BRANSON WEST,KFWB,,,,,,,
MO,CAMDENTON,KH21,,,,,,,
MO,CAMDENTON,KOZS,,,,,,,
MO,CAMERON,KEZZ,,,,,,,
MO,CAPE GIRARDEAU,KCGI,,,,,,,
MO,CHILLICOTHE,KCDJ,,,,,,,
MO,CLINTON,KGLY,,,,,,,
MO,COLUMBIA,KCOU,,,,,,,
MO,FARMINGTON,KFAM,,,,,,,
MO,FORT LEONARD WOO,KTBN,,,,,,,
MO,GRANDVIEW,KGVW,,,,,,,
MO,HANNIBAL,KHAE,,,,,,,
MO,HARRISONVILLE,KLRY,,,,,,,
MO,JEFFERSON CITY,KJEF,,,,,,,
MO,JOPLIN,KJLN,,,,,,,
MO,KAISER MEM,KAIZ,,,,,,,
MO,KANSAS CITY/DNTN,KMKC,,,,,,,
MO,KANSAS CITY/INTL,KMCI,,,,,,,
MO,KENNETT,KTKX,,,,,,,
MO,KIRKSVILLE,KIRK,,,,,,,
MO,LEBANON,KLBO,,,,,,,
MO,LEES SUMMIT MUNI,KLXT,,,,,,,
MO,MALDEN,KMAW,,,,,,,
MO,MARSHALL,KMHL,,,,,,,
MO,MARYVILLE,KEVU,,,,,,,
MO,MEXICO,KMYJ,,,,,,,
MO,MOBERLY,KMBY,,,,,,,
MO,MONETT,KHFJ,,,,,,,
MO,MOSBY,KGPH,,,,,,,
MO,NEOSHO,KEOS,,,,,,,
MO,NEVADA,KNVD,,,,,,,
MO,PERRYVILLE,KK02,,,,,,,
MO,PERRYVILLE,KPCD,,,,,,,
MO,PIEDMONT,KPYN,,,,,,,
MO,POPULAR BLUFF,KPOF,,,,,,,
MO,SEDALIA,KDMO,,,,,,,
MO,SIKESTON,KSIK,,,,,,,
MO,SPICKARD,KP35,,,,,,,
MO,SPRINGFIELD,KSGF,,,,,,,
MO,ST CHARLES,KSET,,,,,,,
MO,ST JOSEPH,KSTJ,,,,,,,
MO,ST LOUIS,KSTL,,,,,,,
MO,ST LOUIS/SPIRIT,KSUS,,,,,,,
MO,SULLIVAN,KUUV,,,,,,,
MO,VICHY/ROLLA,KVIH,,,,,,,
MO,WARRENSBURG SKYH,KRCM,,,,,,,
MO,WARSAW,KRAW,,,,,,,
MO,WASHINGTON,KFYG,,,,,,,
MO,WEST PLAINS,KUNO,,,,,,,
MO,WHITEMAN AFB,KSZL,,,,,,,
MS,ABERDEEN/AMORY,KM40,,,,,,,
MS,BAY ST LOUIS,KHSA,,,,,,,
MS,BELMONT,K01M,,,,,,,
MS,BILOXI/KEESLER,KBIX,,,,,,,
MS,BROOKHAVEN,K1R7,,,,,,,
MS,CLARKSDALE,KCKM,,,,,,,
MS,CLEVELAND,KRNV,,,,,,,
MS,COLUMBIA/MARION,K0R0,,,,,,,
MS,COLUMBUS AFB,KCBM,,,,,,,
MS,CORINTH/R TURNER,KCRX,,,,,,,
MS,GOLDEN/COLUMBUS,KGTR,,,,,,,
MS,GREENVILLE,KGLH,,,,,,,
MS,GREENWOOD,KGWO,,,,,,,
MS,GRENADA,KGNF,,,,,,,
MS,GULFPORT,KGPT,,,,,,,
MS,HATTIESBURG,KHBG,,,,,,,
MS,INDIANOLA,KIDL,,,,,,,
MS,INNOVATOR OILP,KMYT,,,,,,,
MS,JACKSON/HAWKINS,KHKS,,,,,,,
MS,JACKSON,KJAN,,,,,,,
MS,LAUREL,KLUL,,,,,,,
MS,MADISON,KMBO,,,,,,,
MS,MCCOMB,KMCB,,,,,,,
MS,MERIDIAN/KEY FLD,KMEI,,,,,,,
MS,MERIDIAN NAS,KNMM,,,,,,,
MS,MERIDIAN RANGE,KNJW,,,,,,,
MS,NATCHEZ/HARDY,KHEZ,,,,,,,
MS,OLIVE BRANCH,KOLV,,,,,,,
MS,OXFORD,KUOX,,,,,,,
MS,PANOLA,KPMU,,,,,,,
MS,PASCAGOULA,KPGL,,,,,,,
MS,PASCAGOULA,KPQL,,,,,,,
MS,PICAYUNE,KMJD,,,,,,,
MS,PINE BELT RGNL,KPIB,,,,,,,
MS,RAYMOND,KJVW,,,,,,,
MS,STARKVILLE,KSTF,,,,,,,
MS,TUNICA,KUTA,,,,,,,
MS,TUPELO,KTUP,,,,,,,
MS,VICKSBURG,KVKS,,,,,,,
MS,WEST DELTA 27A,KDLP,,,,,,,
MS,WINONA,K5A6,,,,,,,
MT,ALPHA,K1AM,,,,,,,
MT,ANACONDA,K3U3,,,,,,,
MT,BAKER,KBHK,,,,,,,
MT,BIG TIMBER,K6S0,,,,,,,
MT,BILLINGS,KBIL,,,,,,,
MT,BOZEMAN,KBZN,,,,,,,
MT,BRAVO,K1BM,,,,,,,
MT,BROWNING,K8S0,,,,,,,
MT,BUTTE,KBTM,,,,,,,
MT,CHARLIE,K1CM,,,,,,,
MT,CHINOOK,KS71,,,,,,,
MT,CHOTEAU,KCII,,,,,,,
MT,CIRCLE,K4U6,,,,,,,
MT,COLSTRIP,KM46,,,,,,,
MT,CULBERTSON,KS85,,,,,,,
MT,CUT BANK,KCTB,,,,,,,
MT,DEER LODGE,K38S,,,,,,,
MT,DELTA,K1DM,,,,,,,
MT,DILLON,KDLN,,,,,,,
MT,DRUMMOND,K3DU,,,,,,,
MT,ECHO,K1EM,,,,,,,
MT,EKALAKA,K97M,,,,,,,
MT,ENNIS BIG SKY,KEKS,,,,,,,
MT,EUREKA,K88M,,,,,,,
MT,FORSYTH,K1S3,,,,,,,
MT,FORT BENTON,K79S,,,,,,,
MT,FOXTROT,K1FM,,,,,,,
MT,GLASGOW,KGGW,,,,,,,
MT,GLENDIVE,KGDV,,,,,,,
MT,GOLF,K1GM,,,,,,,
MT,GREAT FALLS,KGTF,,,,,,,
MT,HAMILTON/RAVALLI,K6S5,,,,,,,
MT,HARDIN,K00U,,,,,,,
MT,HARLOWTON,K3HT,,,,,,,
MT,HAVRE,KHVR,,,,,,,
MT,HELENA,KHLN,,,,,,,
MT,HOTEL,K1HM,,,,,,,
MT,INDIA,K1IM,,,,,,,
MT,JORDAN,KJDN,,,,,,,
MT,JULIE,K1JM,,,,,,,
MT,KALISPELL,KGPI,,,,,,,
MT,KILO,K1KM,,,,,,,
MT,LAUREL,K6S8,,,,,,,
MT,LEWISTOWN,KLWT,,,,,,,
MT,LIBBY,KS59,,,,,,,
MT,LIMA,K1LM,,,,,,,
MT,LIVINGSTON,KLVM,,,,,,,
MT,MALMSTROM AFB,KGFA,,,,,,,
MT,MALTA,KM75,,,,,,,
MT,MIKE,K1MM,,,,,,,
MT,MILES CITY,KMLS,,,,,,,
MT,MISSOULA,KMSO,,,,,,,
MT,N BAR RANCH,KMVH,,,,,,,
MT,NOVEMBER,K1NM,,,,,,,
MT,OSCAR,K1OM,,,,,,,
MT,PLAINS,KS34,,,,,,,
MT,PLENTYWOOD,KPWD,,,,,,,
MT,POPLAR,KPO1,,,,,,,
MT,RONAN,K7S0,,,,,,,
MT,ROUNDUP,KRPX,,,,,,,
MT,SCOBEY,K9S2,,,,,,,
MT,SIDNEY RICHLAND,KSDY,,,,,,,
MT,THOMPSON FALLS,K3TH,,,,,,,
MT,TWIN BRIDGES,K7S1,,,,,,,
MT,WEST YELLOWSTONE,KWEY,,,,,,,
MT,WEST YELLOWSTONE,KWYS,,,,,,,
MT,WHITE SULPHUR SP,K7S6,,,,,,,
MT,WOLF POINT,KOLF,,,,,,,
NC,AHOSKIE/TRI COUN,KASJ,,,,,,,
NC,ALBEMARLE STANLY,KVUJ,,,,,,,
NC,ANDREWS,KRHP,,,,,,,
NC,ASHEBORO MUNI,KHBI,,,,,,,
NC,ASHEVILLE,KAVL,,,,,,,
NC,BEAUFORT,KMRH,,,,,,,
NC,BOGUE/SWANSBORO,KNJM,,,,,,,
NC,BOONE WATAUGA CT,KTNB,,,,,,,
NC,BURLINGTON,KBUY,,,,,,,
NC,CAPE HATTERAS,KHAT,,,,,,,
NC,CHAPEL HILL,KIGX,,,,,,,
NC,CHARLOTTE,KCLT,,,,,,,
NC,CHERRY POINT,KNKT,,,,,,,
NC,CLINTON,KCTZ,,,,,,,
NC,CONCORD REG ARPT,KJQF,,,,,,,
NC,CURRITUCK,KONX,,,,,,,
NC,DAVIDSON CTY AP,KEXX,,,,,,,
NC,EDENTON,KEDE,,,,,,,
NC,ELIZABETH CITY,KECG,,,,,,,
NC,ELIZABETHTOWN,KEYF,,,,,,,
NC,ENGELHARD/HYDE,K7W6,,,,,,,
NC,ERWIN/HARNETT CO,KHRJ,,,,,,,
NC,FAYETTEVILLE,KFAY,,,,,,,
NC,FORT BRAGG/SIMMO,KFBG,,,,,,,
NC,GASTONIA,KAKH,,,,,,,
NC,GOLDSBORO/S. J.,KGSB,,,,,,,
NC,GOLDSBORO/WAYNE,KGWW,,,,,,,
NC,GREENSBORO,KGSO,,,,,,,
NC,HALIFAX NORTHAMP,KIXA,,,,,,,
NC,HATTERAS/MITCHEL,KHSE,,,,,,,
NC,HENDERSON/OXFORD,KHNZ,,,,,,,
NC,HICKORY,KHKY,,,,,,,
NC,HOFFMAN/MACKALL,KHFF,,,,,,,
NC,JACKSONVILLE,KOAJ,,,,,,,
NC,JEFFERSON,KGEV,,,,,,,
NC,KENANSVILLE/DUPL,KDPL,,,,,,,
NC,KILL DEVIL HILLS,KFFA,,,,,,,
NC,KINSTON/STALLING,KISO,,,,,,,
NC,LINCOLNTON,KIPJ,,,,,,,
NC,LOUISBURG/FRANKL,KLHZ,,,,,,,
NC,LUMBERTON,KLBT,,,,,,,
NC,MACON/FRANKLIN,K1A5,,,,,,,
NC,MANTEO/DARE CO,KMQI,,,,,,,
NC,MAXTON,KMEB,,,,,,,
NC,MONROE,KEQY,,,,,,,
NC,MORGANTON/LENOIR,KMRN,,,,,,,
NC,MOUNT AIRY/SURRY,KMWK,,,,,,,
NC,NEW BERN,KEWN,,,,,,,
NC,NEW RIVER MCAS,KNCA,,,,,,,
NC,PINEY ISLAND,KNBT,,,,,,,
NC,PITT GREENVILLE,KPGV,,,,,,,
NC,POPE AFB,KPOB,,,,,,,
NC,RALEIGH/DURHAM,KRDU,,,,,,,
NC,REIDSVILLE,KSIF,,,,,,,
NC,ROANOKE RAPIDS,KRZZ,,,,,,,
NC,ROCKINGHAM,KRCZ,,,,,,,
NC,ROCKY MOUNT,KRWI,,,,,,,
NC,ROXBORO PERSON,KTDF,,,,,,,
NC,RUTHERFORDTON,KFQD,,,,,,,
NC,SALISBURY ROWAN,KRUQ,,,,,,,
NC,SANFORD,KTTA,,,,,,,
NC,SHELBY MUNI,KEHO,,,,,,,
NC,SILER CITY,K5W8,,,,,,,
NC,SILER CITY,KSCR,,,,,,,
NC,SMITHFIELD JOHNS,KJNX,,,,,,,
NC,SOUTHERN PINES,KSOP,,,,,,,
NC,SOUTHPORT,KSUT,,,,,,,
NC,STATESVILLE,KSVH,,,,,,,
NC,STUMPY POINT,K2DP,,,,,,,
NC,SYLVA,K24A,,,,,,,
NC,TARBORO,KETC,,,,,,,
